"x","y","mean","sd","snr"
277.999999999998,4869.3,0.338090531430391,0.22419928221882,1.50799114111531
277.999999999998,4869.4,0.354906090052748,0.230772138129524,1.53790701481282
277.999999999999,4869.6,0.348144708230108,0.238287900433799,1.46102553925867
277.999999999999,4869.7,0.296586834132152,0.222301934950938,1.33416217990909
277.999999999999,4869.9,0.193354980412573,0.227069557798502,0.85152312924374
277.999999999998,4870,0.176179240538398,0.231299823938403,0.761692065037265
277.999999999998,4870.2,0.181984827689586,0.240809984004757,0.755719612048939
277.999999999998,4870.3,0.202634970045881,0.230048827906443,0.880834611895042
277.999999999999,4870.5,0.239783840361371,0.246291476535402,0.973577501480869
277.999999999999,4870.6,0.244457665238146,0.266629957292215,0.916842457317092
277.999999999999,4870.8,0.157446418976404,0.260085576751201,0.605363899617616
277.999999999998,4870.9,0.112652667288342,0.2726899160146,0.413116366511736
277.999999999999,4868.2,-0.0251227372127021,0.2528899295258,0.0993425766688706
277.999999999998,4868.1,-0.0388017437785954,0.255767075115942,0.151707344508695
277.999999999999,4867.9,-0.0385238633967312,0.234245085593088,0.164459644048421
277.999999999999,4867.8,-0.0399856614624912,0.227173555161747,0.176013715302477
277.999999999999,4867.6,-0.0441357313293815,0.245533218300278,0.179754623976806
277.999999999999,4867.5,-0.0531519860277711,0.261517668146573,0.203244340638511
277.999999999999,4867.3,0.0165891251373844,0.240744174218491,0.0689076908765763
277.999999999999,4867.2,0.0549201650217121,0.250179354948106,0.219523169819924
277.999999999998,4867,0.0553239947052736,0.242705940321788,0.227946603333743
278,4866.9,0.0551202384251109,0.236637623510897,0.232931000604697
277.999999999998,4866.7,0.0547127258681204,0.257302478996477,0.212639715254626
277.999999999999,4866.6,0.0545089695887203,0.281639086671582,0.193541920025763
277.999999999999,4866.4,-0.0132350014992849,0.291979119472671,0.0453285889867331
277.999999999999,4866.3,-0.0645771481068619,0.304455519785751,0.212107003848396
277.499999999999,4868.2,-0.0434426669321809,0.24915331182183,0.17436118594822
277.499999999998,4868.4,-0.00565853506656941,0.230206334438887,0.0245802752576801
277.499999999999,4868.5,0.0124895234408475,0.220352105494745,0.0566798461616939
277.499999999999,4868.7,0.0487856404562897,0.236506095010551,0.206276461729721
277.499999999998,4868.8,0.0671400537489758,0.259334823159415,0.25889332150239
277.499999999999,4869,0.0784899204511117,0.230180439776655,0.340993007604255
277.499999999999,4869.1,0.0808850374403139,0.227360594832135,0.355756623086042
277.499999999998,4869.3,0.0913080959908915,0.255602249101069,0.357227279149593
277.499999999999,4869.4,0.108676993158245,0.243650872347482,0.446035723620374
277.499999999999,4869.6,0.170930159303593,0.234674060253905,0.728372616550187
277.499999999999,4869.7,0.172899374908199,0.228151196841804,0.757828042550588
277.499999999998,4869.9,0.175911470427448,0.226307828210076,0.777310585403852
277.499999999998,4870,0.192182426095396,0.229107161996033,0.838832031356241
277.499999999998,4870.2,0.245539032058688,0.226778253238017,1.08272741567059
277.499999999999,4870.3,0.278384702303887,0.235744235309021,1.18087596898805
277.499999999999,4870.5,0.302755083601826,0.253283302998984,1.19532191825152
277.499999999999,4870.6,0.276396530545926,0.250516191451192,1.10330804945107
277.499999999999,4870.7,0.249842133526778,0.264003974796898,0.946357469500168
277.499999999999,4870.9,0.179480047563704,0.275166401874506,0.652260037348453
